Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,playerid
Jensen Lewis,CLE,161,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,3384
Rafael Perez,CLE,338,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,4078
Tim Worrell,SFG,23,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1139
Curtis Partch,- - -,22,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1333
David Purcey,- - -,111,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,8360
Abe Alvarez,BOS,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,6259
Justin Thomas,- - -,31,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,9910
Donnie Veal,- - -,105,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,4741
Steven Jackson,PIT,51,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,7341
Scott Downs,- - -,561,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,773
Mike Myers,- - -,134,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,68
Sean Henn,- - -,61,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,2147
Jumbo Diaz,- - -,173,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,3397
A.J. Morris,CIN,7,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,9919
Freddy Dolsi,DET,48,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,5424
Shawn Tolleson,- - -,216,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,10481
Matt Langwell,- - -,13,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,8130
Chaz Roe,- - -,234,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,9866
Ron Villone,- - -,244,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1010
Scott Schoeneweis,- - -,274,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,33
Bobby Seay,DET,199,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1225
Mike Hinckley,WSN,28,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,3769
Jesus Colome,- - -,156,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1198
Jose Valverde,- - -,482,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1726
Jae Kuk Ryu,- - -,28,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,8228
Neal Musser,KCR,18,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,2727
Vladimir Nunez,ATL,24,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,532
Jonny Venters,- - -,292,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,7175
David Riske,- - -,175,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,402
Mitch Stetter,MIL,132,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,5579
Randy Flores,- - -,263,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1446
Russ Springer,- - -,294,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1652
Troy Cate,STL,14,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,4627
Jesse English,WSN,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,4454
Rudy Seanez,- - -,164,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1279
Mike Koplove,- - -,7,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,63
Casey Daigle,- - -,23,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1880
Greg Aquino,- - -,76,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1899
Trevor Hoffman,- - -,279,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1035
Wes Littleton,TEX,80,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,6236
Matt Thornton,- - -,674,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1918
Matt Buschmann,ARI,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,3832
Silvino Bracho,ARI,91,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,15051
Louis Coleman,- - -,264,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,9720
Merkin Valdez,- - -,72,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,7019
Travis Driskill,HOU,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,134
Rick White,- - -,93,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,456
Michael Schwimer,PHI,47,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,8103
Romulo Sanchez,- - -,28,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,4170
Ron Mahay,- - -,275,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,290
Tyler Yates,- - -,218,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1527
Joe Nelson,- - -,152,1,0,1,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,108
Hideki Okajima,- - -,266,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,7763
Boone Logan,- - -,636,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,5525
Carlos Martinez,FLA,16,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,3167
Matt Lindstrom,- - -,469,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,4604
Juan Oviedo,- - -,308,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,2886
Elih Villanueva,FLA,1,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,8796
Jay Buente,- - -,10,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,9494
Scott Oberg,COL,259,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,13911
Sam Howard,COL,24,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,16265
Rico Garcia,COL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,20023
Steve Kline,SFG,140,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1164
Adam Pettyjohn,CIN,3,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,489
Brooks Brown,COL,64,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,5679
Clay Zavada,ARI,49,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,8577
Ray King,- - -,146,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,693
Jose Mesa,- - -,135,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,961
Scott Dohmann,- - -,91,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1936
Juan Morillo,- - -,9,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,3369
Kam Mickolio,- - -,29,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,9513
Antonio Alfonseca,- - -,80,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,260
J.C. Romero,- - -,353,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,754
Felix Hernandez,SEA,407,59,1,3,7,0,0.034,0.373,0.08,0.111,0.08,0.115,0.16,0.124,,-11,0,-8.4,6.3,0,4772
Neal Cotts,- - -,354,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,1797
Connor Robertson,- - -,9,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,7705
Rocky Cherry,- - -,40,1,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,5188
Edwar Cabrera,COL,2,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,9211
Zach McClellan,COL,12,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,2965
Levale Speigner,WSN,26,8,0,0,0,0,0.125,0.25,0,0,0,0.2,0,0.142,,-23,0,-1.3,0.9,0,5717
Manny Delcarmen,- - -,288,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0.1,0,3180
Cory Luebke,- - -,65,53,0,3,0,0,0.038,0.509,0,0.318,0.143,0.176,0.143,0.149,,-6,0,-6.9,5.1,0,1984
Victor Zambrano,- - -,18,6,0,0,0,0,0,0.167,0,0,0,0.167,0,0.123,,-38,0,-1.1,0.7,0,1237
Frankie Montas,- - -,59,7,0,0,0,0,0.143,0.714,0,0,0,0.143,0,0.099,,-37,0,-1.2,0.8,0,14309
Elmer Dessens,- - -,164,10,0,2,0,0,0.2,0.2,0,0,0,0.222,0,0.158,,-20,0,-1.6,1.1,0,317
Kyle McPherson,PIT,10,6,0,0,0,0,0.167,0.5,0,0,0,0.167,0,0.115,,-36,0,-1,0.6,0,5009
Guillermo Mota,- - -,357,17,0,0,1,0,0,0.235,0.067,0.182,0.133,0.133,0.2,0.144,,-14,0,-2.4,1.7,0,1467
John Gast,STL,3,6,0,1,0,0,0.167,0.5,0,0,0,0.167,0,0.115,,-39,0,-0.9,0.6,0,11133
Brad Ziegler,- - -,739,7,0,1,0,0,0,0.429,0,0.25,0.143,0.143,0.143,0.126,,-27,0,-1.1,0.7,0,7293
Stephen Fife,LAD,18,29,0,1,0,0,0.034,0.517,0.037,0.25,0.111,0.143,0.148,0.133,,-19,0,-3.9,2.9,0,8077
Franquelis Osoria,- - -,80,14,0,1,1,0,0,0.5,0,0.4,0.167,0.167,0.167,0.149,,-11,0,-2.2,1.5,0,2860
Severino Gonzalez,PHI,34,13,0,2,1,0,0.077,0.308,0,0.143,0.091,0.167,0.091,0.131,,-26,0,-2,1.4,0,14697
Brett Graves,MIA,21,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,16218
Tim Peterson,NYM,28,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13946
Chris Beck,- - -,103,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13418
Diego Castillo,TBR,108,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,17496
Pedro Baez,LAD,337,7,0,0,1,0,0.143,0.429,0,0,0,0.143,0,0.099,,-38,0,-1.3,0.8,0,5420
Jonathan Loaisiga,NYY,24,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,19753
Roberto Gomez,SFG,9,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,12963
Kirby Yates,- - -,285,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,9073
Clay Condrey,PHI,161,9,0,1,0,0,0,0.667,0.111,0.333,0.111,0.111,0.222,0.14,,-15,0,-1.5,1,0,1579
Yoslan Herrera,- - -,25,7,0,1,0,0,0,0.143,0,0.167,0.143,0.143,0.143,0.128,,-35,0,-1.2,0.7,0,7759
Erik Swanson,SEA,27,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,16587
Justus Sheffield,- - -,11,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,17285
Yusei Kikuchi,SEA,32,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,20633
Richard Rodriguez,- - -,140,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13549
Justin Hancock,CHC,10,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,12316
Brandon Maurer,- - -,289,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,4878
Tanner Anderson,- - -,12,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,18029
Luis Cessa,NYY,86,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13345
JT Chargois,- - -,85,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13767
David Hess,BAL,44,7,0,2,0,0,0.143,0.143,0,0,0,0.167,0,0.115,,-40,0,-1.3,0.9,0,16130
Jharel Cotton,OAK,29,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13654
Neil Ramirez,- - -,185,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,7677
Edwin Diaz,- - -,254,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,14710
Erasmo Ramirez,- - -,193,15,0,0,1,0,0,0.467,0,0.286,0.143,0.143,0.143,0.125,,-23,0,-2.3,1.6,0,10314
Kelvin Jimenez,STL,49,6,0,0,0,0,0.167,0.5,0,0,0,0.167,0,0.119,,-31,0,-1.1,0.6,0,2902
Aaron Civale,CLE,10,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,19479
Ryan Carpenter,DET,15,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,12699
Patrick Sandoval,LAA,10,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,19447
Griffin Canning,LAA,18,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,19867
Jose Suarez,LAA,19,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,19911
Alex Torres,- - -,152,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,7038
Duane Underwood Jr.,CHC,13,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,14677
Brad Wieck,- - -,49,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,16390
Pedro Avila,SDP,1,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,18864
T.J. House,- - -,29,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,9121
Kyle Davies,- - -,132,62,2,4,5,0,0.032,0.355,0.13,0.133,0.111,0.143,0.241,0.167,,-13,0,-9.2,6.9,0,3642
Yacksel Rios,- - -,63,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,15007
Jose Dominguez,- - -,52,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,11571
Thomas Eshelman,BAL,10,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,18361
Josh Ravin,- - -,35,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,2951
Glenn Sparkman,- - -,48,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,15200
Michael Pineda,- - -,143,16,0,0,0,0,0,0.438,0,0.25,0.133,0.133,0.133,0.118,,-21,0,-2.5,1.7,0,5372
Nik Turley,MIN,10,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,5530
Yohander Mendez,TEX,20,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,14391
Jayson Aquino,BAL,7,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13150
Jimmy Yacabonis,BAL,55,2,0,0,1,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,15157
Dan Winkler,ATL,117,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,12237
Jim Johnson,- - -,674,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,3656
Brian Sweeney,- - -,61,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,1801
Luis Escobar,PIT,4,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,17345
Zach Neal,- - -,31,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,11294
Andrew Triggs,OAK,45,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13533
Kyle Barraclough,- - -,270,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13713
Brian Ellington,MIA,97,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,17233
Miguel Socolovich,- - -,74,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,6697
Josh Hader,MIL,151,8,0,1,0,0,0,0.5,0,0.25,0.125,0.125,0.125,0.11,,-30,0,-1.5,1,0,14212
Sam Dyson,- - -,376,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,11710
Andre Rienzo,- - -,43,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,3507
Jeremy Affeldt,- - -,617,12,0,0,0,0,0.083,0.417,0,0.167,0.091,0.167,0.091,0.132,,-16,0,-1.9,1.3,0,583
Steven Okert,SFG,70,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13580
Greg Burke,- - -,80,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,6282
Alex Colome,- - -,305,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,6661
Ariel Jurado,TEX,44,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,17030
Grant Balfour,- - -,479,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,718
Chris Perez,- - -,393,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,5213
Kendry Flores,MIA,8,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,12118
Shawn Kelley,- - -,494,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,7773
Chris Withrow,- - -,92,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,7161
Chris Leroux,- - -,65,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,7645
Jay Jackson,- - -,34,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,7432
Jimmie Sherfy,ARI,43,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,15118
Steve Edlefsen,SFG,27,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,2185
Hoby Milner,- - -,55,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,13346
Jesen Therrien,PHI,15,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,15853
Mychal Givens,BAL,284,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,10430
Kyle Drabek,- - -,43,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,4359
Scot Shields,LAA,272,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,35
Brad Radke,MIN,28,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,748
Casey Fossum,- - -,99,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,188
Jacob Brigham,ATL,12,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,2851
Daniel Bard,BOS,211,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,7115
Michael Tonkin,MIN,141,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,10315
Tyler Duffey,MIN,169,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13758
Ariel Hernandez,CIN,19,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,15603
Mike Adams,- - -,350,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,1937
Ross Wolf,- - -,47,1,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.3,0,0,4534
Adrian Sampson,- - -,42,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,13339
Adam Wilk,- - -,13,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,8421
Aaron Small,NYY,11,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,1477
Taylor Tankersley,FLA,168,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,8249
Henry Owens,BOS,16,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,13143
Seunghwan Oh,- - -,232,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,18719
Neftali Feliz,- - -,357,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,18
Arquimedes Caminero,- - -,149,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,8992
Kyle Lobstein,- - -,34,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,9178
Sean Green,- - -,264,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,3001
Aroldis Chapman,- - -,550,2,0,1,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,10233
Chad Jenkins,TOR,46,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,10326
Scott Maine,- - -,50,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,885
Michael Bowden,- - -,103,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,4440
Phil Klein,- - -,40,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,12675
Mike Mussina,NYY,94,12,0,0,0,0,0.083,0.083,0,0.1,0.091,0.167,0.091,0.134,,-25,0,-2,1.3,0,837
Frank Herrmann,- - -,109,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,7960
Kevin Barry,ATL,20,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,3460
Ken Takahashi,NYM,28,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,5044
Andrew Oliver,DET,7,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,10257
Rob Wooten,MIL,71,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,8532
Eric O'Flaherty,- - -,496,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,5746
Graham Godfrey,OAK,10,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,3128
Tyler Johnson,STL,111,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,3404
Michael Gonzalez,- - -,395,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,1794
Brian Burres,- - -,106,33,0,0,4,0,0,0.485,0.067,0.286,0.133,0.133,0.2,0.143,,-13,0,-4.5,3.3,0,3425
Chris Bootcheck,- - -,82,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,1842
Nick Tepesch,- - -,47,8,0,0,0,0,0,0.5,0,0.25,0.125,0.125,0.125,0.111,,-28,0,-1.4,0.8,0,11716
Dennys Reyes,- - -,329,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,444
Scott Mathieson,PHI,15,9,0,0,0,0,0,0.444,0,0.333,0.143,0.143,0.143,0.127,,-40,0,-1.6,1.1,0,4771
David Weathers,- - -,277,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,902
Drew Hayes,CIN,6,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,10528
Eduardo Sanchez,- - -,47,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,2966
Eddie Bonine,DET,62,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,5890
Julio Santana,PHI,7,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,496
Luis Ayala,- - -,320,2,0,0,0,0,0,0,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,1650
Brian Bass,- - -,101,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,2219
Jason Isringhausen,- - -,276,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,1158
Winston Abreu,- - -,38,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,582
Tony Pena,- - -,313,7,0,1,1,0,0,0.286,0,0.2,0.143,0.143,0.143,0.128,,-31,0,-1.3,0.8,0,4573
Billy Sadler,- - -,39,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,6235
Takashi Saito,- - -,338,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.5,0.2,0,6021
Joe Smith,- - -,782,2,0,0,0,0,0,1,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,3281
Garrett Olson,- - -,104,9,0,1,1,0,0,0.222,0,0.2,0.167,0.143,0.167,0.128,,-30,0,-1.5,1,0,9889
Alfredo Aceves,- - -,204,2,0,0,0,0,0,0.5,0,0,0,0,0,0,,-100,0,-0.6,0.2,0,5164
