"Name","Team","Level","Age","PA","BB.","K.","BB.K","AVG","OBP","SLG","OPS","ISO","Spd","BABIP","wSB","wRC","wRAA","wOBA","wRC.","mYear","playerid","zAge"
"Trent Durrington","BOS","AAA",30,440,0.075,0.2,0.375,0.23273657,0.29861111,0.30690537,0.60551648,0.0741688,7.062699833,0.29042904,3.460971219,34.27007598,-14.81982934,0.279621111,69.81084147,2006,1805,0.9621124732638
"Tim Raines","WSN","AA",26,339,0.07669617,0.19764012,0.3880597,0.27777778,0.33333333,0.39542484,0.72875817,0.11764706,6.146752172,0.33476395,4.004588568,41.04939103,1.688990338,0.331661419,105.4922271,2006,1807,0.755429178664545
"Mike Hessman","DET","AAA",28,394,0.1142132,0.32741117,0.34883721,0.16521739,0.26903553,0.4057971,0.67483263,0.24057971,2.820986492,0.171875,0.083497583,38.27019329,-5.687585566,0.304503701,87.06125352,2006,1808,0.343515025315137
"Prentice Redman","STL","AAA",26,402,0.10447761,0.19402985,0.53846154,0.28328612,0.36567164,0.46175637,0.82742801,0.17847025,3.491593372,0.33207547,-1.391400827,61.88246029,15.50009438,0.3733794,134.2636714,2006,1811,-0.275082422633527
"Danny Garcia","NYY","AAA",26,451,0.07760532,0.14634146,0.53030303,0.24234694,0.32662192,0.33928571,0.66590763,0.09693877,5.876730011,0.28134557,1.250345719,44.63002493,-5.687128022,0.306863789,88.69743678,2006,1819,-0.275082422633527
"Jamal Strong","ATL","AAA",27,416,0.10096154,0.16826923,0.6,0.24089636,0.33088235,0.29971989,0.63060224,0.05882353,5.918971507,0.29513889,2.418109222,37.29180242,-9.559588884,0.295524381,80.83161273,2006,1820,0.0342163013408052
"Humberto Quintero","HOU","AAA",26,322,0.05900621,0.14906832,0.39583333,0.29794521,0.35202492,0.42465753,0.77668245,0.12671232,5.189486114,0.34156379,0.832862917,43.19363747,2.555561163,0.348685056,106.2885879,2006,1824,-0.275082422633527
"Koyie Hill","NYY","AAA",27,76,0.06578947,0.22368421,0.29411765,0.14285714,0.19736842,0.21428571,0.41165413,0.07142857,0.85714283,0.16981132,-0.021250935,0.809379648,-7.669785817,0.192692317,9.545510716,2006,1829,0.0342163013408052
"Tom Gregorio","TEX","AAA",29,133,0.07518797,0.19548872,0.38461538,0.22033898,0.27692308,0.28813559,0.56505867,0.06779661,0.62079833,0.26086957,0.018595814,8.111261843,-8.68492608,0.261171072,48.30684881,2006,1831,0.652813749289469
"Lance Niekro","SFG","AAA",27,152,0.04605263,0.15131579,0.30434783,0.31944444,0.34868421,0.65972222,1.00840643,0.34027778,1.601190455,0.2962963,0.011845931,30.22929972,11.04610842,0.426400716,157.5822252,2006,1832,0.0342163013408052
"Michel Hernandez","STL","AAA",27,321,0.08411215,0.09034268,0.93103448,0.27368421,0.33647799,0.33684211,0.6733201,0.0631579,3.177531507,0.29457364,0.194504946,32.96863906,-7.543232037,0.310946022,81.38019343,2006,1835,0.0342163013408052
"Matt Watson","OAK","AAA",27,146,0.13013699,0.10273973,1.26666667,0.31746032,0.4109589,0.51587302,0.92683192,0.1984127,3.009249012,0.33018868,-0.424601403,26.79477477,8.368814711,0.407971462,145.4186088,2006,1846,0.0342163013408052
"Mike Edwards","PIT","AAA",29,359,0.07520891,0.13370474,0.5625,0.25846154,0.32033426,0.36923077,0.68956503,0.11076923,4.761368629,0.29241877,-0.725994725,37.38983836,-2.663061667,0.313576449,93.35113896,2006,1850,0.652813749289469
"Graham Koonce","MIL","AAA",31,355,0.14366197,0.22253521,0.64556962,0.25589226,0.36723164,0.50841751,0.87564915,0.25252525,2.863157809,0.28217822,-0.00625931,57.73964417,12.93679607,0.382905935,128.8749413,2006,1851,1.27141119723813
"Anderson Machado","CIN","AA",25,467,0.11349036,0.22269807,0.50961538,0.23737374,0.32894737,0.3510101,0.67995747,0.11363636,3.525495101,0.30103806,-1.261649845,47.74669431,-1.752900828,0.313775012,96.45875724,2006,1853,0.311800243521488
"Kazuo Matsui","COL","AAA",30,142,0.06338028,0.15492958,0.40909091,0.28346457,0.32857143,0.4015748,0.73014623,0.11811023,4.969792627,0.31428571,0.168417642,16.39630391,-1.334551216,0.326438456,92.88264399,2006,1854,0.9621124732638
"Brian Daubach","STL","AAA",34,272,0.13235294,0.17647059,0.75,0.27876106,0.38745387,0.47787611,0.86532998,0.19911505,1.063080015,0.30588235,-0.410462711,44.77635026,10.44853425,0.385273412,130.4375153,2006,186,2.19930736916113
"Luis Gonzalez","COL","AAA",27,110,0.05454545,0.1,0.54545455,0.26804124,0.34545455,0.41237113,0.75782568,0.14432989,6.706508713,0.28235294,0.21108168,13.86397616,-0.018596487,0.338954176,99.86604438,2006,1860,0.0342163013408052
"Wilson Valdez","LAD","AAA",28,599,0.09348915,0.08681135,1.07692308,0.29734848,0.36581197,0.38068182,0.74649379,0.08333334,4.918144673,0.3212766,-2.23450754,77.33329755,1.736379204,0.342637185,102.2968915,2006,1863,0.343515025315137
"Darnell McDonald","TBD","AAA",27,596,0.07885906,0.19295302,0.40869565,0.29182156,0.35135135,0.43494424,0.78629559,0.14312268,5.267690148,0.34708738,1.011503377,80.06926514,13.57475702,0.352614087,120.4148544,2006,1867,0.0342163013408052
"Juan Diaz","STL","AAA",32,53,0.09433962,0.20754717,0.45454545,0.22916667,0.30188679,0.47916667,0.78105346,0.25,0.47939558,0.23529412,0.003439141,6.450004433,-0.23887148,0.3337464,96.42882476,2006,187,1.58070992121246
"Terrmel Sledge","SDP","AAA",29,434,0.1359447,0.17281106,0.78666667,0.3106267,0.40184758,0.58310627,0.98495385,0.27247957,4.90682182,0.32846715,-0.275714827,85.98111029,31.20805092,0.425483745,156.9770089,2006,1878,0.652813749289469
"Rich Thompson","PIT","AA",27,346,0.11271676,0.14450867,0.78,0.29078014,0.4,0.40780142,0.80780142,0.11702128,7.438314293,0.34632035,-1.08644851,50.82433472,12.10902666,0.368185054,131.2252856,2006,1883,1.1990581138076
"Jose Bautista","PIT","AAA",25,119,0.11764706,0.15966387,0.73684211,0.27722772,0.3697479,0.42574257,0.79549047,0.14851485,3.005223057,0.31707317,-0.049207792,16.38525774,3.108669709,0.35694113,123.4146733,2006,1887,-0.584381146607858
"Chris Shelton","DET","AAA",26,129,0.13953488,0.28682171,0.48648649,0.26605505,0.37209302,0.44036697,0.81245999,0.17431192,6.168443979,0.37142857,0.134476286,18.7851317,4.392863999,0.367193545,130.5223895,2006,1891,-0.275082422633527
"Mike Rouse","OAK","AAA",26,402,0.10447761,0.16666667,0.62686567,0.25797101,0.34683544,0.37681159,0.72364703,0.11884058,4.413014921,0.30291971,0.400236851,48.43211183,-2.302380954,0.332281403,95.4619021,2006,1893,-0.275082422633527
"Simon Pond","PIT","AA",29,526,0.1121673,0.23003802,0.48760331,0.2494577,0.33460076,0.4164859,0.75108666,0.1670282,3.703581038,0.3081571,-0.609717828,66.07436014,6.384043854,0.335838227,110.6952756,2006,1898,2.08631598409372
"Andres Blanco","KCR","AAA",22,319,0.06583072,0.12852665,0.51219512,0.23674912,0.3089172,0.3180212,0.6269384,0.08127208,5.49924972,0.26970954,-0.534325513,27.54023272,-12.71922797,0.291289954,68.40685952,2006,1907,-1.51227731853085
"Scott Hairston","ARI","AAA",26,440,0.11818182,0.17727273,0.66666667,0.32283465,0.40681818,0.59055118,0.99736936,0.26771653,4.013744332,0.34642857,0.64891224,89.45884298,33.92855238,0.431729301,161.0991803,2006,1926,-0.275082422633527
"Jason Dubois","CLE","AAA",27,512,0.08789063,0.25585938,0.34351145,0.27472527,0.34246575,0.49230769,0.83477344,0.21758242,3.421420275,0.33441558,0.198493845,74.85014953,17.72735061,0.367931159,131.033757,2006,1941,0.0342163013408052
"Kevin Hooper","DET","AAA",29,549,0.04189435,0.12932605,0.32394366,0.27579365,0.30898876,0.32738095,0.63636971,0.0515873,6.100057338,0.31651376,-0.167245706,47.27696597,-13.97384772,0.29025909,77.18585782,2006,1942,0.652813749289469
"Corey Hart","MIL","AAA",24,115,0.10434783,0.2173913,0.48,0.32,0.39130435,0.56,0.95130435,0.24,7.89538759,0.38356164,1.328633873,21.52443554,7.010836858,0.41234512,148.3052964,2006,1945,-0.89367987058219
"Manny Alexander","SDP","AAA",35,472,0.07415254,0.12288136,0.60344828,0.26511628,0.32271762,0.3627907,0.68550832,0.09767442,5.35734461,0.29076087,1.08134171,48.70414365,-10.86471354,0.311523115,81.76108447,2006,1954,2.50860609313546
"Glenn Williams","MIN","AAA",28,414,0.08695652,0.20289855,0.42857143,0.25675676,0.32603406,0.38918919,0.71522325,0.13243243,4.222277142,0.31316726,0.028599333,46.09020443,-0.098933755,0.322858037,99.78580731,2006,1991,0.343515025315137
"Jason Wood","FLA","AAA",36,494,0.08502024,0.18623482,0.45652174,0.28798186,0.34685598,0.42857143,0.77542741,0.14058957,3.395996216,0.33526012,-0.190592114,64.81728652,2.471914794,0.345164365,103.964873,2006,1999,2.81790481710979
"Yamid Haad","SFG","AAA",28,120,0.025,0.175,0.14285714,0.1826087,0.20833333,0.32173913,0.53007246,0.13913043,2.494047643,0.19565217,0.005731902,4.531779606,-10.6128451,0.232983091,29.92335362,2006,2006,0.343515025315137
"Lou Merloni","CLE","AAA",35,374,0.07754011,0.13101604,0.59183673,0.28484848,0.36118598,0.41515152,0.7763375,0.13030304,1.29680846,0.31636364,-0.967481135,50.104079,8.377659474,0.352127606,120.0775901,2006,201,2.50860609313546
"Rico Washington","STL","AAA",28,537,0.1433892,0.16014898,0.89534884,0.28381375,0.39252336,0.49445676,0.88698012,0.21064301,4.908483212,0.31518625,0.598921796,91.19809101,23.07965953,0.391673767,133.6703245,2006,2017,0.343515025315137
"Andy Tracy","BAL","AAA",32,534,0.12921348,0.20037453,0.64485981,0.23736264,0.33707865,0.43736264,0.77444129,0.2,3.283539159,0.26268657,-1.174824798,68.18364939,8.6063552,0.344003968,114.4456967,2006,2024,1.58070992121246
"Paul Phillips","KCR","AAA",29,375,0.05866667,0.09866667,0.59459459,0.24347826,0.28609626,0.35942029,0.64551655,0.11594203,2.208578768,0.24590164,0.031716525,30.54257298,-16.78437924,0.285424047,64.53526277,2006,2032,0.652813749289469
"Carlos Maldonado","PIT","AA",27,402,0.08955224,0.18159204,0.49315068,0.28248588,0.35012594,0.38983051,0.73995645,0.10734463,2.392043357,0.33691756,0.2101349,48.42530592,3.540572333,0.334372765,107.9060558,2006,2034,1.1990581138076
"Chip Ambres","KCR","AAA",26,213,0.10328638,0.19248826,0.53658537,0.20320856,0.28436019,0.30481283,0.58917302,0.10160427,3.392076618,0.24137931,-1.347317836,15.13024699,-11.75146187,0.272923274,56.28454301,2006,2042,-0.275082422633527
"Jose Offerman","NYM","AAA",37,403,0.13399504,0.14888337,0.9,0.23837209,0.33746898,0.34883721,0.68630619,0.11046512,4.553852534,0.2633452,1.599887053,42.69627705,-2.265613509,0.31589862,94.96103593,2006,205,3.12720354108412
"Jorge Padilla","NYM","AA",26,534,0.07865169,0.16292135,0.48275862,0.29460581,0.35781544,0.41493776,0.7727532,0.12033195,3.722879711,0.34196891,-0.409945001,73.75662697,13.15847317,0.352103344,121.7143136,2006,2054,0.755429178664545
"Gil Velazquez","MIN","AAA",26,203,0.06896552,0.17241379,0.4,0.26111111,0.31818182,0.32222222,0.64040404,0.06111111,4.431661565,0.31506849,-0.470962075,18.56932021,-4.119123183,0.295471973,81.66601396,2006,2070,-0.275082422633527
"Jeff Baker","COL","AAA",25,538,0.08550186,0.20446097,0.41818182,0.30497925,0.36871508,0.50829876,0.87701384,0.20331951,4.967935077,0.35674157,1.012847045,88.21546486,20.31706407,0.384493474,129.9227432,2006,2073,-0.584381146607858
"Nook Logan","DET","AA",26,164,0.12195122,0.25,0.48780488,0.21830986,0.31481481,0.27464789,0.5894627,0.05633803,8.027900533,0.30693069,0.385159974,13.30659315,-5.158784925,0.281100319,71.90758082,2006,2076,0.755429178664545
"Craig Brazell","LAD","AA",26,448,0.04241071,0.20982143,0.20212766,0.24703088,0.28348214,0.4631829,0.74666504,0.21615202,3.033713922,0.26774194,0.194191937,53.22901654,5.743323566,0.336249215,112.0948505,2006,2081,0.755429178664545
"Alejandro Machado","BOS","AAA",24,438,0.11872146,0.11643836,1.01960784,0.26005362,0.3556582,0.3458445,0.7015027,0.08579088,5.930282669,0.28971963,1.607466131,49.97600701,1.109237624,0.32644121,102.2699222,2006,2082,-0.89367987058219
"Tim Olson","TEX","AAA",27,226,0.07522124,0.2300885,0.32692308,0.24154589,0.29777778,0.38164251,0.67942029,0.14009662,3.69207059,0.29333333,0.401063186,22.85403239,-3.314123472,0.307038033,89.65987042,2006,2087,0.0342163013408052
"Bernie Castro","WSN","AAA",26,292,0.06164384,0.11643836,0.52941176,0.28358209,0.32867133,0.34701493,0.67568626,0.06343284,7.373772034,0.31896552,3.548886626,29.32143732,-7.530482808,0.30819665,79.5655619,2006,2096,-0.275082422633527
"Josh Wilson","COL","AAA",25,384,0.09635417,0.10677083,0.90243902,0.30746269,0.37597911,0.47462687,0.85060598,0.16716418,6.677972525,0.31958763,1.276374065,59.89067917,11.4278801,0.374884601,123.5807265,2006,2102,-0.584381146607858
"Ryan Church","WSN","AA",27,228,0.12280702,0.20175439,0.60869565,0.24226804,0.34210526,0.41237113,0.75447639,0.17010309,4.468557578,0.26760563,0.779606537,27.99800193,-0.496823645,0.334804271,98.41229574,2006,2106,1.1990581138076
"JD Closser","COL","AAA",26,259,0.11969112,0.14671815,0.81578947,0.29777778,0.38372093,0.48,0.86372093,0.18222222,4.673601519,0.32777778,0.74582957,42.65850671,9.971358382,0.385376325,130.5054399,2006,2108,-0.275082422633527
"Walter Young","SDP","AAA",26,408,0.03676471,0.12009804,0.30612245,0.27034121,0.30392157,0.41732283,0.7212444,0.14698162,1.994046411,0.27692308,-1.574962179,43.25662779,-8.678181333,0.315680088,83.28763178,2006,2112,-0.275082422633527
"Delmon Young","TBD","AAA",20,370,0.04054054,0.17567568,0.23076923,0.31578947,0.34054054,0.47368421,0.81422475,0.15789474,7.271427861,0.35842294,2.668692592,50.92700435,9.646856694,0.356875595,123.3692398,2006,2140,-2.13087476647952
"John Gall","STL","AAA",28,324,0.08641975,0.11111111,0.77777778,0.28719723,0.36111111,0.4083045,0.76941561,0.12110727,3.251976235,0.31048387,-1.128975746,43.81203561,2.921548888,0.349982334,107.1448132,2006,2142,0.343515025315137
"Chris Aguila","FLA","AAA",27,333,0.07807808,0.16216216,0.48148148,0.31788079,0.36936937,0.49668874,0.86605811,0.17880795,5.531256115,0.3526971,0.111292867,53.41956777,11.39323419,0.380231472,127.1097505,2006,2143,0.0342163013408052
"Brandon Watson","CIN","AAA",24,239,0.05857741,0.09205021,0.63636364,0.28310502,0.32478632,0.3196347,0.64442102,0.03652968,5.105716467,0.31313131,0.304758715,21.4585551,-6.479628743,0.29484732,76.57559376,2006,2146,-0.89367987058219
"Mike Vento","WSN","AAA",28,240,0.08333333,0.14583333,0.57142857,0.34101382,0.39583333,0.50230415,0.89813748,0.16129033,2.563447219,0.37853107,-1.13814679,41.62567537,11.33642595,0.395863614,137.4272264,2006,2149,0.343515025315137
"William Bergolla","CIN","AAA",23,455,0.04835165,0.1032967,0.46808511,0.27884615,0.31674208,0.35336538,0.67010746,0.07451923,4.702765579,0.30894309,-0.540422027,43.63308454,-7.13034028,0.302906249,85.95378404,2006,2152,-1.20297859455652
"Justin Leone","SDP","AAA",29,524,0.11641221,0.20229008,0.5754717,0.26048565,0.35305344,0.43708609,0.79013953,0.17660044,2.385276284,0.29607251,-0.911015783,72.40755625,6.276028353,0.353535893,109.4902213,2006,2157,0.652813749289469
"Greg Dobbs","SEA","AAA",27,421,0.08788599,0.13776722,0.63793103,0.31398417,0.37529691,0.45118734,0.82648425,0.13720317,5.553369549,0.34920635,0.639544601,62.59665372,9.464262031,0.366145242,117.8126031,2006,2158,0.0342163013408052
"Terry Tiffee","MIN","AAA",27,331,0.06042296,0.1510574,0.4,0.27272727,0.3141994,0.37662338,0.69082278,0.10389611,2.567342931,0.31128405,0.060098012,33.75666898,-3.172327978,0.310775987,91.40965572,2006,2160,0.0342163013408052
"Jason Kubel","MIN","AAA",24,134,0.08955224,0.17164179,0.52173913,0.28333333,0.34328358,0.475,0.81828358,0.19166667,6.334050307,0.31578947,0.346872668,18.16767081,3.217563278,0.354211083,121.5220076,2006,2161,-0.89367987058219
"Freddy Guzman","TEX","AAA",25,432,0.11574074,0.12731481,0.90909091,0.27925532,0.36596737,0.36702128,0.73298865,0.08776596,7.242880788,0.31974922,3.153843205,54.26481567,-0.255833286,0.338450683,99.53075891,2006,2162,-0.584381146607858
"Dan Johnson","OAK","AAA",26,210,0.15238095,0.12857143,1.18518519,0.31395349,0.42583732,0.52325581,0.94909313,0.20930232,2.954057133,0.33571429,-0.415430359,40.80305335,14.2999601,0.420906296,153.9558155,2006,2167,-0.275082422633527
"Charlton Jimerson","HOU","AAA",26,501,0.04590818,0.36526946,0.12568306,0.24680851,0.28714859,0.44468085,0.73182944,0.19787234,7.76710273,0.36296296,2.102689512,54.27195429,-8.95685387,0.317694376,85.83421999,2006,2171,-0.275082422633527
"Hector Gimenez","HOU","AAA",23,302,0.0794702,0.13907285,0.57142857,0.27272727,0.33112583,0.38909091,0.72021674,0.11636364,1.890296558,0.29515419,-0.893292669,33.77944584,-4.334526345,0.321926452,88.62746102,2006,2172,-1.20297859455652
"Brendan Harris","CIN","AAA",25,422,0.09478673,0.2014218,0.47058824,0.29972752,0.38095238,0.46321526,0.84416764,0.16348774,3.94091879,0.36363636,0.069680376,65.62177091,14.77831849,0.377377322,130.3611171,2006,2178,-0.584381146607858
"John-Ford Griffin","TOR","AAA",26,249,0.07630522,0.23694779,0.3220339,0.2246696,0.28915663,0.3876652,0.67682183,0.1629956,3.779522386,0.27607362,0.318538087,24.06760852,-3.712815172,0.303889058,86.63513842,2006,2182,-0.275082422633527
"Josh Labandeira","WSN","AAA",27,456,0.08114035,0.11403509,0.71153846,0.27594937,0.3505618,0.35189873,0.70246053,0.07594936,4.221374347,0.3090379,-3.488336123,51.31398601,-6.23558789,0.322740643,89.16484091,2006,2191,0.0342163013408052
"Willy Aybar","LAD","AAA",23,234,0.1025641,0.11538462,0.88888889,0.31400966,0.38461538,0.53140097,0.91601635,0.21739131,3.001468702,0.31976744,-1.108018853,41.38593454,12.02956322,0.40024949,140.9601485,2006,2192,-1.20297859455652
"Dallas McPherson","LAA","AAA",25,231,0.06493506,0.38095238,0.17045455,0.25,0.30735931,0.59615385,0.90351316,0.34615385,6.45305188,0.3271028,0.173105845,36.88007461,7.726672046,0.379312934,126.5035,2006,2194,-0.584381146607858
"Ivan Ochoa","CLE","AA",23,436,0.0940367,0.1559633,0.60294118,0.2459893,0.33566434,0.30213904,0.63780338,0.05614974,6.979932964,0.29545455,3.171497969,43.21584477,-6.171448594,0.301990084,87.49898887,2006,2199,-0.575457626764627
"Josh Kroeger","PHI","AAA",23,469,0.04904051,0.2217484,0.22115385,0.23129252,0.26980728,0.36961451,0.63942179,0.13832199,4.637709163,0.28181818,-0.128143351,38.44916043,-13.87621592,0.284914939,73.48090565,2006,2205,-1.20297859455652
"Jerry Gil","ARI","AAA",23,530,0.03396226,0.23773585,0.14285714,0.25557809,0.28790787,0.5010142,0.78892207,0.24543611,5.974575314,0.2877907,-0.857207484,68.40538774,11.23780961,0.351588983,122.0829844,2006,2207,-1.20297859455652
"Jorge Piedra","COL","AAA",27,156,0.09615385,0.19871795,0.48387097,0.23913043,0.31410256,0.42753623,0.74163879,0.1884058,1.580484348,0.26213592,-0.870601906,17.35288058,-2.335131544,0.321186867,88.13932291,2006,2211,0.0342163013408052
"Don Kelly","DET","AA",26,507,0.10059172,0.10848126,0.92727273,0.25,0.32803181,0.32432432,0.65235613,0.07432432,5.72961003,0.28172589,0.536985955,49.62502928,-7.398743116,0.302960224,86.91316864,2006,2216,0.755429178664545
"Ryan Raburn","DET","AAA",25,512,0.09960938,0.234375,0.425,0.27494457,0.35225049,0.49002217,0.84227266,0.2150776,5.829408314,0.33015873,1.40671068,77.19378069,20.07098177,0.373849172,135.1365517,2006,2218,-0.584381146607858
"Justin Knoedler","SFG","AAA",25,337,0.07715134,0.24332344,0.31707317,0.24342105,0.30630631,0.38157895,0.68788526,0.1381579,6.008322312,0.31651376,0.623510822,34.95056749,-6.613447605,0.310374041,83.75064266,2006,2223,-0.584381146607858
"Angel Chavez","BAL","AA",24,509,0.0589391,0.17681729,0.33333333,0.26508621,0.30738523,0.41594828,0.72333351,0.15086207,5.499169683,0.30352304,1.726368415,57.66877572,0.349221951,0.321874402,100.7345074,2006,2224,-0.13182869162157
"Jason Bourgeois","SEA","AA",24,460,0.08043478,0.14347826,0.56060606,0.27737226,0.3377193,0.39416058,0.73187988,0.11678832,7.596135634,0.31791908,1.908108253,54.30265206,-4.308625578,0.330120582,92.64881137,2006,2225,-0.13182869162157
"Scott Thorman","ATL","AAA",24,344,0.09011628,0.13953488,0.64583333,0.29773463,0.36046512,0.50809061,0.86855573,0.21035598,3.734349139,0.30923695,-0.13560472,53.3220602,14.94267968,0.379326937,138.9341346,2006,2238,-0.89367987058219
"Tony Pena Jr.","ATL","AAA",25,319,0.03761755,0.17554859,0.21428571,0.28187919,0.31210191,0.3590604,0.67116231,0.07718121,6.996261369,0.34156379,1.080711223,30.37764783,-5.212533529,0.302041118,85.35401246,2006,2240,-0.584381146607858
"Mike Rose","TBD","AAA",29,389,0.11568123,0.26735219,0.43269231,0.23076923,0.3238342,0.4408284,0.7646626,0.21005917,2.132725052,0.27981651,-0.027929414,49.75651152,1.73120489,0.339012539,101.285593,2006,2278,0.652813749289469
"Chris Heintz","MIN","AAA",31,406,0.05665025,0.15517241,0.36507937,0.28609626,0.32338308,0.36898396,0.69236704,0.0828877,2.188213231,0.33226837,-1.756100231,42.140096,-3.156498457,0.313115374,93.03148836,2006,2307,1.27141119723813
"J.C. Boscan","MIL","AAA",26,148,0.07432432,0.27702703,0.26829268,0.1969697,0.2585034,0.25757576,0.51607916,0.06060606,1.220630074,0.27659574,-0.377217268,7.075288518,-8.773632185,0.240061228,44.51930565,2006,2324,-0.275082422633527
